city,project,country,province,link,slug,id
Waikato,Waikato,New Zealand,,https://www.inaturalist.org/projects/city-nature-challenge-2026-waikato,city-nature-challenge-2026-waikato,273629
Wakkerstroom,Wakkerstroom,South Africa,,https://www.inaturalist.org/projects/city-nature-challenge-2026-wakkerstroom,city-nature-challenge-2026-wakkerstroom,268926
Huntsville,Walker & Trinity County,United States of America,Texas,https://www.inaturalist.org/projects/city-nature-challenge-2026-walker-trinity-county-texas,city-nature-challenge-2026-walker-trinity-county-texas,264365
Joseph,Wallowa County,United States of America,Oregon,https://www.inaturalist.org/projects/city-nature-challenge-2026-wallowa-county,city-nature-challenge-2026-wallowa-county,268402
Warsaw,Warsaw,Poland,,https://www.inaturalist.org/projects/city-nature-challenge-2026-warsaw,city-nature-challenge-2026-warsaw,263231
Warwickshire,"Warwickshire, Coventry and Solihull",England,,https://www.inaturalist.org/projects/city-nature-challenge-2026-warwickshire-coventry-and-solihull,city-nature-challenge-2026-warwickshire-coventry-and-solihull,265839
Washington DC,Washington DC Metro Area,United States of America,"Maryland, Virginia, Washington, D.C.",https://www.inaturalist.org/projects/city-nature-challenge-2026-washington-dc-metro-area,city-nature-challenge-2026-washington-dc-metro-area,270274
Waterberg,Waterberg,South Africa,,https://www.inaturalist.org/projects/city-nature-challenge-2026-waterberg,city-nature-challenge-2026-waterberg,275020
Welland,Welland,Canada,,https://www.inaturalist.org/projects/city-nature-challenge-2026-welland,city-nature-challenge-2026-welland,270067
Riebeek-Kasteel,Weskus,South Africa,,https://www.inaturalist.org/projects/city-nature-challenge-2026-weskus,city-nature-challenge-2026-weskus,274733
Grand Rapids,West Michigan,United States of America,Michigan,https://www.inaturalist.org/projects/city-nature-challenge-2026-west-michigan,city-nature-challenge-2026-west-michigan,266374
Amherst,Western Mass,United States of America,Massachusetts,https://www.inaturalist.org/projects/city-nature-challenge-2026-western-mass,city-nature-challenge-2026-western-mass,274042
Asheville,Western NC,United States of America,North Carolina,https://www.inaturalist.org/projects/city-nature-challenge-2026-western-nc,city-nature-challenge-2026-western-nc,265092
Wichita Falls,"Wichita Falls, Texas - Rolling Plains TMN Region",United States of America,Texas,https://www.inaturalist.org/projects/city-nature-challenge-2026-wichita-falls-texas-rolling-plains-chapter-tmn-region,city-nature-challenge-2026-wichita-falls-texas-rolling-plains-chapter-tmn-region,265695
Wien,Wien,Austria,,https://www.inaturalist.org/projects/city-nature-challenge-2026-wien,city-nature-challenge-2026-wien,264285
Wildcoast Pondoland,Wildcoast Pondoland,South Africa,,https://www.inaturalist.org/projects/city-nature-challenge-2026-wildcoast-mpondoland-d60e5bb6-c27d-4f0b-9818-ae1c05358cd2,city-nature-challenge-2026-wildcoast-mpondoland-d60e5bb6-c27d-4f0b-9818-ae1c05358cd2,277298
Brattleboro,Windham County,United States of America,Vermont,https://www.inaturalist.org/projects/city-nature-challenge-2026-windham-county-vt,city-nature-challenge-2026-windham-county-vt,273290
Windhoek,Windhoek,Namibia,,https://www.inaturalist.org/projects/city-nature-challenge-2026-windhoek,city-nature-challenge-2026-windhoek,273073
Worcester,Worcester,United States of America,Massachusetts,https://www.inaturalist.org/projects/city-nature-challenge-2026-worcester,city-nature-challenge-2026-worcester,269057
Yilan,Yilan-Hualien,Taiwan,,https://www.inaturalist.org/projects/city-nature-challenge-2026-yilan-hualien,city-nature-challenge-2026-yilan-hualien,272359
Yokohama,Yokohama,Japan,,https://www.inaturalist.org/projects/city-nature-challenge-2026-yokohama-japan,city-nature-challenge-2026-yokohama-japan,274430
York,York,England,,https://www.inaturalist.org/projects/city-nature-challenge-2026-york,city-nature-challenge-2026-york,272933
York,"York, Pennsylvania",United States of America,Pennsylvania,https://www.inaturalist.org/projects/city-nature-challenge-2026-york-pennsylvania,city-nature-challenge-2026-york-pennsylvania,267471
Zadar,Zadarska županija,Croatia,,https://www.inaturalist.org/projects/city-nature-challenge-2026-zadarska-zupanija,city-nature-challenge-2026-zadarska-zupanija,271691
Grad Zagreb,Grad Zagreb,Croatia,,https://www.inaturalist.org/projects/city-nature-challenge-2026-zagreb,city-nature-challenge-2026-zagreb,264422
Zaporizhzhia,Zaporizhzhia,Ukraine,,https://www.inaturalist.org/projects/city-nature-challenge-2026-zaporizhzhia,city-nature-challenge-2026-zaporizhzhia,274552
Zapotiltic,"Zapotiltic, México",Mexico,,https://www.inaturalist.org/projects/city-nature-challenge-2026-zapotiltic-jal,city-nature-challenge-2026-zapotiltic-jal,274745
Zavala,Zavala,Mozambique,,https://www.inaturalist.org/projects/city-nature-challenge-2026-zavala,city-nature-challenge-2026-zavala,274478
Zhytomyr,Zhytomyr,Ukraine,,https://www.inaturalist.org/projects/city-nature-challenge-2026-zhytomyr,city-nature-challenge-2026-zhytomyr,274695
Zihuatanejo,Ixtapa Zihuatanejo,Mexico,,https://www.inaturalist.org/projects/city-nature-challenge-2026-zihuatanejo,city-nature-challenge-2026-zihuatanejo,272313
Richards Bay,"Zululand area (King Cetshwayo District, KwaZulu-Natal, Umkhanyakude District Municipality, NL, ZA)",South Africa,,https://www.inaturalist.org/projects/city-nature-challenge-2026-zululand,city-nature-challenge-2026-zululand,270043
Zvenyhorodka,Zvenyhorodka,Ukraine,,https://www.inaturalist.org/projects/city-nature-challenge-2026-zvenyhorodka,city-nature-challenge-2026-zvenyhorodka,274570
Blois,Blois - Agglopolys,France,,https://www.inaturalist.org/projects/defi-nature-urbaine-2026-agglopolys,defi-nature-urbaine-2026-agglopolys,270709
Pune,Pune,India,,https://www.inaturalist.org/projects/city-nature-challenge-2026-pune,city-nature-challenge-2026-pune,272758
Rajgir,"Rajgir, Nalanda",India,,https://www.inaturalist.org/projects/city-nature-challenge-2026-rajgir-nalanda,city-nature-challenge-2026-rajgir-nalanda,267395
Merthyr,Glamorgan,Wales,,https://www.inaturalist.org/projects/city-nature-challenge-her-byd-natur-y-ddinas-2026-glamorgan,city-nature-challenge-her-byd-natur-y-ddinas-2026-glamorgan,275923
Green Bay,Northeast Wisconsin,United States of America,Wisconsin,https://www.inaturalist.org/projects/city-nature-challenge-northeasast-wisconsin-2026,city-nature-challenge-northeasast-wisconsin-2026,270270
Fort Myers,"Lee County, Florida",United States of America,Florida,https://www.inaturalist.org/projects/city-nature-challenge-southwest-florida-florida-2026,city-nature-challenge-southwest-florida-florida-2026,274586
Tuxtla Gutiérrez,Tuxtla Gutierrez,Mexico,,https://www.inaturalist.org/projects/city-nature-challenge-tuxtla-gutierrez-chiapas-mx,city-nature-challenge-tuxtla-gutierrez-chiapas-mx,274972
Loreto,Municipio de Loreto,Mexico,,https://www.inaturalist.org/projects/cnc-2025-reto-naturalista-urbano-loreto-7f582677-96b7-4cd2-88ba-3b678599cc71,cnc-2025-reto-naturalista-urbano-loreto-7f582677-96b7-4cd2-88ba-3b678599cc71,269990
Agiabampo,Agiabampo,Mexico,,https://www.inaturalist.org/projects/cnc-2026-agiabampo-sonora,cnc-2026-agiabampo-sonora,265883
Bigastro,Bigastro,Spain,,https://www.inaturalist.org/projects/cnc-2026-bigastro,cnc-2026-bigastro,264580
Brookings,Brookings County,United States of America,South Dakota,https://www.inaturalist.org/projects/cnc-2026-brookings-county-south-dakota,cnc-2026-brookings-county-south-dakota,270388
Orihuela,Comarca de la Vega Baja del Río Segura,Spain,,https://www.inaturalist.org/projects/cnc-2026-comarca-de-la-vega-baja-del-rio-segura,cnc-2026-comarca-de-la-vega-baja-del-rio-segura,268065
Crevillent,Crevillent I Espais Naturals,Spain,,https://www.inaturalist.org/projects/cnc-2026-crevillent-i-espais-naturals,cnc-2026-crevillent-i-espais-naturals,265354
Funes,Funes,Argentina,,https://www.inaturalist.org/projects/cnc-2026-desafio-funes,cnc-2026-desafio-funes,274945
Rosario,Rosario,Argentina,,https://www.inaturalist.org/projects/cnc-2026-desafio-rosario,cnc-2026-desafio-rosario,275408
Mar del Plata,Mar del Plata / Mar Chiquita,Argentina,,https://www.inaturalist.org/projects/cnc-2026-mar-del-plata-mar-chiquita,cnc-2026-mar-del-plata-mar-chiquita,264263
Jacksonville,Northeast Florida,United States of America,Florida,https://www.inaturalist.org/projects/cnc-2026-northeast-florida,cnc-2026-northeast-florida,278798
Rayagada,Rayagada,India,,https://www.inaturalist.org/projects/city-nature-challenge-2026-rayagada,city-nature-challenge-2026-rayagada,273568
Copalita-Huatulco,Copalita-Huatulco,Mexico,,https://www.inaturalist.org/projects/copalita-huatulco-oaxaca-cnc-2026,copalita-huatulco-oaxaca-cnc-2026,266302
Granby,Granby,Canada,,https://www.inaturalist.org/projects/defi-nature-en-ville-granby-2026,defi-nature-en-ville-granby-2026,268529
Strasbourg,Ville et Eurométropole de Strasbourg,France,,https://www.inaturalist.org/projects/defi-nature-urbaine-2026-ville-et-eurometropole-de-strasbourg,defi-nature-urbaine-2026-ville-et-eurometropole-de-strasbourg,267929
Lekoko,Lekoko,Gabon,,https://www.inaturalist.org/projects/defit-nature-urbain-2026-lekoko,defit-nature-urbain-2026-lekoko,190261
Bragança,Bragança,Brazil,,https://www.inaturalist.org/projects/desafio-da-natureza-urbana-2026-braganca-pa-brasil,desafio-da-natureza-urbana-2026-braganca-pa-brasil,268617
Vitória,Grande Vitória,Brazil,,https://www.inaturalist.org/projects/desafio-da-natureza-urbana-2026-grande-vitoria-es-brasil,desafio-da-natureza-urbana-2026-grande-vitoria-es-brasil,270317
Sinop,Sinop,Brazil,,https://www.inaturalist.org/projects/desafio-da-natureza-urbana-2026-sinop-mt,desafio-da-natureza-urbana-2026-sinop-mt,270170
Arinos,Arinos/Minas Gerais/BR,Brazil,,https://www.inaturalist.org/projects/desafio-mundial-da-natureza-urbana-2026-arinos-mg-brasil,desafio-mundial-da-natureza-urbana-2026-arinos-mg-brasil,270292
Belo Horizonte,Belo Horizonte e Região Metropolitana,Brazil,,https://www.inaturalist.org/projects/desafio-mundial-da-natureza-urbana-2026-belo-horizonte-e-regiao-metropolitana,desafio-mundial-da-natureza-urbana-2026-belo-horizonte-e-regiao-metropolitana,266239
Brasília e Região,Brasília e Região,Brazil,,https://www.inaturalist.org/projects/desafio-mundial-da-natureza-urbana-2026-brasilia-e-regiao-brasil,desafio-mundial-da-natureza-urbana-2026-brasilia-e-regiao-brasil,270115
Carangola,Carangola,Brazil,,https://www.inaturalist.org/projects/desafio-mundial-da-natureza-urbana-2026-carangola,desafio-mundial-da-natureza-urbana-2026-carangola,274785
Congonhas,Congonhas - MG,Brazil,,https://www.inaturalist.org/projects/desafio-mundial-da-natureza-urbana-2026-congonhas-minas-gerais,desafio-mundial-da-natureza-urbana-2026-congonhas-minas-gerais,274304
Porto Alegre,Região Metropolitana de Porto Alegre,Brazil,,https://www.inaturalist.org/projects/desafio-mundial-da-natureza-urbana-2026-grande-porto-alegre-rs-brasil,desafio-mundial-da-natureza-urbana-2026-grande-porto-alegre-rs-brasil,269995
Rio de Janeiro,"Grande Rio e Baía de Guanabara, RJ",Brazil,,https://www.inaturalist.org/projects/desafio-mundial-da-natureza-urbana-2026-grande-rio-e-baia-de-guanabara-rj-brasil,desafio-mundial-da-natureza-urbana-2026-grande-rio-e-baia-de-guanabara-rj-brasil,273035
Iguatu,Iguatu,Brazil,,https://www.inaturalist.org/projects/desafio-mundial-da-natureza-urbana-2026-iguatu-ce,desafio-mundial-da-natureza-urbana-2026-iguatu-ce,274809
Santa Teresa,Santa Teresa,Brazil,,https://www.inaturalist.org/projects/desafio-mundial-da-natureza-urbana-2026-santa-teresa,desafio-mundial-da-natureza-urbana-2026-santa-teresa,272620
Pirassununga,USP Pirassununga,Brazil,,https://www.inaturalist.org/projects/desafio-mundial-da-natureza-urbana-2026-usp-pirassununga,desafio-mundial-da-natureza-urbana-2026-usp-pirassununga,274889
Quito,Quito,Ecuador,,https://www.inaturalist.org/projects/desafio-naturaleza-urbana-2026-descubre-quito-biodiverso,desafio-naturaleza-urbana-2026-descubre-quito-biodiverso,274557
Blumenau,Mesorregião Vale do Itajaí,Brazil,,https://www.inaturalist.org/projects/dnu2026-mesorregiao-vale-do-itajai-sc-brasil,dnu2026-mesorregiao-vale-do-itajai-sc-brasil,270062
Dos Bocas,Dos Bocas,Mexico,,https://www.inaturalist.org/projects/dos-bocas-tabasco-cnc-2026,dos-bocas-tabasco-cnc-2026,265963
Huesca,Huesca,Spain,,https://www.inaturalist.org/projects/expedicionarios-cnc-2026-primus-ct-huesca,expedicionarios-cnc-2026-primus-ct-huesca,265084
Eureka,Humboldt County,United States of America,California,https://www.inaturalist.org/projects/humboldt-county-city-nature-challenge,humboldt-county-city-nature-challenge,273866
Manado,Manado,Indonesia,,https://www.inaturalist.org/projects/jelajah-alam-kota-manado,jelajah-alam-kota-manado,270086
Kincardine,Municipality of Kincardine,Canada,,https://www.inaturalist.org/projects/kincardine-city-nature-challenge-2026-e689fb4f-7810-4f4b-9802-8c7dc73d6fc3,kincardine-city-nature-challenge-2026-e689fb4f-7810-4f4b-9802-8c7dc73d6fc3,269872
Laguna de Términos,Laguna de Términos,Mexico,,https://www.inaturalist.org/projects/laguna-de-terminos-campeche-cnc-206,laguna-de-terminos-campeche-cnc-206,266304
Morgantown,Morgantown Region,United States of America,West Virginia,https://www.inaturalist.org/projects/morgantown-region-city-nature-challenge,morgantown-region-city-nature-challenge,274987
Chuquisaca,Chuquisaca,Bolivia,,https://www.inaturalist.org/projects/reto-ciudad-naturaleza-2026-chuquisaca-cnc,reto-ciudad-naturaleza-2026-chuquisaca-cnc,274190
La Paz,Reto Ciudad Naturaleza La Paz 2026,Bolivia,,https://www.inaturalist.org/projects/reto-ciudad-naturaleza-2026-la-paz-cnc,reto-ciudad-naturaleza-2026-la-paz-cnc,273609
Santa Cruz,Santa Cruz,Bolivia,,https://www.inaturalist.org/projects/reto-ciudad-naturaleza-2026-santa-cruz,reto-ciudad-naturaleza-2026-santa-cruz,265398
Trinidad,Trinidad,Bolivia,,https://www.inaturalist.org/projects/reto-ciudad-naturaleza-2026-trinidad-cnc,reto-ciudad-naturaleza-2026-trinidad-cnc,272806
Berriozabal,Berriozábal,Mexico,,https://www.inaturalist.org/projects/reto-naturalista-2026-berriozabal-chiapas,reto-naturalista-2026-berriozabal-chiapas,266713
Berriozábal,Berriozábal,Mexico,,https://www.inaturalist.org/projects/reto-naturalista-2026-berriozabal-chiapas,reto-naturalista-2026-berriozabal-chiapas,266713
Caicedo,"Caicedo, Antioquia, Colombia",Colombia,,https://www.inaturalist.org/projects/reto-naturalista-2026-caicedo-antioquia,reto-naturalista-2026-caicedo-antioquia,272788
Valle de Aburrá,Valle de Aburrá,Colombia,,https://www.inaturalist.org/projects/reto-naturalista-2026-valle-de-aburra,reto-naturalista-2026-valle-de-aburra,265090
Cali,Cali,Colombia,,https://www.inaturalist.org/projects/reto-naturalista-cali-2026,reto-naturalista-cali-2026,274908
Municipio de Playa del Carmen antes Solidaridad,Playa del Carmen,Mexico,,https://www.inaturalist.org/projects/reto-naturalista-primavera-2026-playa-del-carmen-q-roo-mexico,reto-naturalista-primavera-2026-playa-del-carmen-q-roo-mexico,266299
Ayacucho,Ayacucho,Peru,,https://www.inaturalist.org/projects/reto-naturalista-urbano-2026-ayacucho-pe,reto-naturalista-urbano-2026-ayacucho-pe,264459
Estado de Hidalgo,Estado de Hidalgo,Mexico,,https://www.inaturalist.org/projects/reto-naturalista-urbano-2026-biodiversidad-de-hidalgo,reto-naturalista-urbano-2026-biodiversidad-de-hidalgo,274517
Caracas,Caracas,Venezuela,,https://www.inaturalist.org/projects/reto-naturalista-urbano-2026-caracas-venezuela,reto-naturalista-urbano-2026-caracas-venezuela,269976
Catemaco,Catemaco,Mexico,,https://www.inaturalist.org/projects/reto-naturalista-urbano-2026-catemaco-veracruz-mx,reto-naturalista-urbano-2026-catemaco-veracruz-mx,265348
Cuenca,"Reto Naturalista Urbano 2026, Cuenca, Ec",Ecuador,,https://www.inaturalist.org/projects/reto-naturalista-urbano-2026-cuenca-ec,reto-naturalista-urbano-2026-cuenca-ec,274314
Culiacán,Culiacán,Mexico,,https://www.inaturalist.org/projects/reto-naturalista-urbano-2026-culiacan-sinaloa,reto-naturalista-urbano-2026-culiacan-sinaloa,265011
Eldorado,Eldorado,Mexico,,https://www.inaturalist.org/projects/reto-naturalista-urbano-2026-eldorado-sinaloa,reto-naturalista-urbano-2026-eldorado-sinaloa,265274
Guasave,Guasave,Mexico,,https://www.inaturalist.org/projects/reto-naturalista-urbano-2026-guasave-sinaloa,reto-naturalista-urbano-2026-guasave-sinaloa,265164
Jardín,Jardín,Colombia,,https://www.inaturalist.org/projects/reto-naturalista-urbano-2026-jardin,reto-naturalista-urbano-2026-jardin,270576
La Paz,La Paz,Mexico,,https://www.inaturalist.org/projects/reto-naturalista-urbano-2026-la-paz-b-c-s-mx,reto-naturalista-urbano-2026-la-paz-b-c-s-mx,263986
Lima,Lima,Peru,,https://www.inaturalist.org/projects/reto-naturalista-urbano-2026-lima-pe,reto-naturalista-urbano-2026-lima-pe,264155
Los Cabos,"Los Cabos, BCS",Mexico,,https://www.inaturalist.org/projects/reto-naturalista-urbano-2026-los-cabos-b-c-s-mx,reto-naturalista-urbano-2026-los-cabos-b-c-s-mx,274807
Municipio de Mulegé,Municipio de Mulegé,Mexico,,https://www.inaturalist.org/projects/reto-naturalista-urbano-2026-mulege-b-c-s-mx,reto-naturalista-urbano-2026-mulege-b-c-s-mx,264224
San Andres Tuxtla,San Andres Tuxtla,Mexico,,https://www.inaturalist.org/projects/reto-naturalista-urbano-2026-san-andres-tuxtla-veracruz-mx,reto-naturalista-urbano-2026-san-andres-tuxtla-veracruz-mx,265347
Tacna,Tacna / Tacna,Peru,,https://www.inaturalist.org/projects/reto-naturalista-urbano-2026-tacna-pe,reto-naturalista-urbano-2026-tacna-pe,279008
Puerto Maldonado,Tambopata,Peru,,https://www.inaturalist.org/projects/reto-naturalista-urbano-2026-tambopata-pe,reto-naturalista-urbano-2026-tambopata-pe,271177
Tecámac,"Reto Naturalista Urbano Tecámac, Estado de México",Mexico,,https://www.inaturalist.org/projects/reto-naturalista-urbano-2026-tecamac-edomex,reto-naturalista-urbano-2026-tecamac-edomex,275375
Texcoco de Mora,Texcoco de Mora,Mexico,,https://www.inaturalist.org/projects/reto-naturalista-urbano-2026-texcoco-de-mora,reto-naturalista-urbano-2026-texcoco-de-mora,266621
Tijuana,Tijuana,Mexico,,https://www.inaturalist.org/projects/reto-naturalista-urbano-2026-tijuana,reto-naturalista-urbano-2026-tijuana,269190
Ixtapaluca,Ixtapaluca,Mexico,,https://www.inaturalist.org/projects/reto-naturalista-urbano-ixtapaluca-2026,reto-naturalista-urbano-ixtapaluca-2026,274652
Zona Metropolitana del Valle de Toluca,Zona Metropolitana del Valle de Toluca,Mexico,,https://www.inaturalist.org/projects/reto-naturalista-urbano-primavera-2026-zona-metropolitana-del-valle-de-toluca,reto-naturalista-urbano-primavera-2026-zona-metropolitana-del-valle-de-toluca,274882
Yurimaguas,Yurimaguas,Peru,,https://www.inaturalist.org/projects/reto-naturalista-urbano-yurimaguas-2026,reto-naturalista-urbano-yurimaguas-2026,269533
Sisal,Sisal,Mexico,,https://www.inaturalist.org/projects/sisal-yucatan-cnc-2026,sisal-yucatan-cnc-2026,265961
Trinitapoli,Zone Umide di Capitanata e foce del fiume Ofanto,Italy,,https://www.inaturalist.org/projects/trinitapoli-city-nature-challenge-2026-cluster-biodiversita-italia,trinitapoli-city-nature-challenge-2026-cluster-biodiversita-italia,270343
Salem,Salem,India,,https://www.inaturalist.org/projects/city-nature-challenge-2026-salem,city-nature-challenge-2026-salem,277759
Silchar,Southern Assam,India,,https://www.inaturalist.org/projects/city-nature-challenge-2026-southern-assam,city-nature-challenge-2026-southern-assam,275142
Surat,Surat,India,,https://www.inaturalist.org/projects/city-nature-challenge-2026-surat-gujarat,city-nature-challenge-2026-surat-gujarat,279504
Ventura,Ventura County,United States of America,California,https://www.inaturalist.org/projects/cnc-ventura-county-2026,cnc-ventura-county-2026,275058
Eugene,"Eugene, Oregon",United States of America,Oregon,https://www.inaturalist.org/projects/city-nature-challenge-2026-eugene-oregon,city-nature-challenge-2026-eugene-oregon,279494
Brisbane,Southeast Queensland,Australia,,https://www.inaturalist.org/projects/city-nature-challenge-2026-brisbane,city-nature-challenge-2026-brisbane,281257
"City of Niagara Falls, Canada","City of Niagara Falls, Canada",Canada,,https://www.inaturalist.org/projects/2026-city-of-niagara-falls-city-nature-challenge,2026-city-of-niagara-falls-city-nature-challenge,272773
"Burk's Falls, Ontario",Almaguin Highlands,Canada,,https://www.inaturalist.org/projects/almaguin-highlands-city-nature-challenge-2026,almaguin-highlands-city-nature-challenge-2026,278966
Klinča Sela,Klinča Sela,Croatia,,https://www.inaturalist.org/projects/city-nature-challenge-2026-klinca-sela-jasterbarsko,city-nature-challenge-2026-klinca-sela-jasterbarsko,276380
Tiruchirappalli,Tiruchirappalli,India,,https://www.inaturalist.org/projects/city-nature-challenge-2026-tiruchirappalli,city-nature-challenge-2026-tiruchirappalli,264058
KRISHNAGIRI,KRISHNAGIRI,India,,https://www.inaturalist.org/projects/city-nature-challenge-cnc-2026-krishnagiri-district,city-nature-challenge-cnc-2026-krishnagiri-district,278581
Dhanbad,Dhanbad,India,,https://www.inaturalist.org/projects/city-nature-challenge-2026-dhanbad,city-nature-challenge-2026-dhanbad,276597
Las Vegas,Clark County,United States of America,Nevada,https://www.inaturalist.org/projects/city-nature-challenge-2026-clark-county-nv,city-nature-challenge-2026-clark-county-nv,274406
Thane,Thane,India,,https://www.inaturalist.org/projects/city-nature-challennge-2026-thane,city-nature-challennge-2026-thane,279047
Udaipur,Udaipur,India,,https://www.inaturalist.org/projects/cnc-biodiversity-workshop-udaipur-2026,cnc-biodiversity-workshop-udaipur-2026,278872
"Mueang Surat Thani District, Ko Samui District Suratthani province Thailand","Surat Thani Province, Thailand",Thailand,,https://www.inaturalist.org/projects/city-nature-challenge-2026-surat-thani,city-nature-challenge-2026-surat-thani,275022
Libby,"Lincoln County, Montana",United States of America,Montana,https://www.inaturalist.org/projects/city-nature-challenge-2026-troy-lincoln-county-mt,city-nature-challenge-2026-troy-lincoln-county-mt,275074
Goa,Goa,India,,https://www.inaturalist.org/projects/city-nature-challenge-2026-goa,city-nature-challenge-2026-goa,264612
Cochabamba,Cochabamba,Bolivia,,https://www.inaturalist.org/projects/desafio-llajta-viva-cochabamba-2026,desafio-llajta-viva-cochabamba-2026,281923
Malé Atoll,Malé Atoll,Maldives,,https://www.inaturalist.org/projects/city-nature-challenge-2026-male-atoll,city-nature-challenge-2026-male-atoll,279873
"Surin, Thailand","Surin, Thailand",Thailand,,https://www.inaturalist.org/projects/surin-city-nature-challenge-2026,surin-city-nature-challenge-2026,274998
Limassol,Limassol,Cyprus,,https://www.inaturalist.org/projects/city-nature-challenge-2026-limassol,city-nature-challenge-2026-limassol,279920
South Andaman,South Andaman,India,,https://www.inaturalist.org/projects/city-nature-challenge-2026-south-andaman,city-nature-challenge-2026-south-andaman,279756
Belgaum,Belgaum,India,,https://www.inaturalist.org/projects/city-nature-challenge-2026-belgaum-karnataka,city-nature-challenge-2026-belgaum-karnataka,279889
Lakshadweep,Lakshadweep,India,,https://www.inaturalist.org/projects/city-nature-challenge-2026-lakshadweep,city-nature-challenge-2026-lakshadweep,279930
Navsari,Navsari,India,,https://www.inaturalist.org/projects/city-nature-challenge-2026-navsari,city-nature-challenge-2026-navsari,281823
Chandigarh,Chandigarh,India,,https://www.inaturalist.org/projects/cnc-chandigarh-2026,cnc-chandigarh-2026,278586
Angers,Angers Loire Métropole,France,,https://www.inaturalist.org/projects/defi-nature-urbaine-2026-angers-loire-metropole-et-ville-d-angers,defi-nature-urbaine-2026-angers-loire-metropole-et-ville-d-angers,269964
Messina,Messina,Italy,,https://www.inaturalist.org/projects/city-nature-challenge-2026-messina-cluster-biodiversita-italia,city-nature-challenge-2026-messina-cluster-biodiversita-italia,242086
Abu Dhabi,Abu Dhabi,United Arab Emirates,,https://www.inaturalist.org/projects/city-nature-challenge-2026-abu-dhabi,city-nature-challenge-2026-abu-dhabi,272975
Rio Branco,Rio Branco,Brazil,,https://www.inaturalist.org/projects/cnc-rio-branco-e-leste-do-acre-2026,cnc-rio-branco-e-leste-do-acre-2026,279618
Huaraz,"Ancash, Huaraz",Peru,,https://www.inaturalist.org/projects/reto-naturalista-urbano-2026-huaraz-pe,reto-naturalista-urbano-2026-huaraz-pe,279720
Campbell County,"Campbell County, KY",United States of America,Kentucky,https://www.inaturalist.org/projects/city-nature-challenge-2026-campbell-county-kentucky,city-nature-challenge-2026-campbell-county-kentucky,279553
Ladakh,Ladakh,India,Ladakh,https://www.inaturalist.org/projects/city-nature-challenge-2026-ladakh,city-nature-challenge-2026-ladakh,279903
Kolkata,Kolkata Metropolitan Area,India,West Bengal,https://www.inaturalist.org/projects/city-nature-challenge-2026-kolkata,city-nature-challenge-2026-kolkata,279598
Arunachal Pradesh,Arunachal Pradesh,India,Arunachal Pradesh,https://www.inaturalist.org/projects/city-nature-challenge-2026-arunachal-pradesh,city-nature-challenge-2026-arunachal-pradesh,279767
"Gorari, Rohtas",Rohtas District,India,Bihar,https://www.inaturalist.org/projects/city-nature-challenge-2026-gorari,city-nature-challenge-2026-gorari,279752
Kaimur,Kaimur,India,Bihar,https://www.inaturalist.org/projects/city-nature-challenge-2026-kaimur,city-nature-challenge-2026-kaimur,279900
Kinnaur,Kinnaur,India,Himachal Pradesh,https://www.inaturalist.org/projects/city-nature-challenge-2026-kinnaur,city-nature-challenge-2026-kinnaur,279899
Bhagalpur,Bhagalpur,India,Bihar,https://www.inaturalist.org/projects/city-nature-challenge-2026-bhagalpur,city-nature-challenge-2026-bhagalpur,279876
Narmada,Narmada,India,Gujarat,https://www.inaturalist.org/projects/city-nature-challenge-narmada,city-nature-challenge-narmada,280311
Baran,Baran,India,Rajasthan,https://www.inaturalist.org/projects/city-nature-challenge-2026-baran,city-nature-challenge-2026-baran,280871
Dadra and Nagar Haveli,Dadra and Nagar Haveli,India,"Dadra, Nagar Haveli, Daman, Diu",https://www.inaturalist.org/projects/city-nature-challange-2026-daman-diu,city-nature-challange-2026-daman-diu,279650
Daman and Diu,Daman and Diu,India,"Dadra, Nagar Haveli, Daman, Diu",https://www.inaturalist.org/projects/city-nature-challange-2026-dadra-nagar-haveli,city-nature-challange-2026-dadra-nagar-haveli,279890
Kheda,Kheda,India,Gujarat,https://www.inaturalist.org/projects/city-nature-challenge-2026-kheda-gujarat-india,city-nature-challenge-2026-kheda-gujarat-india,279508
Jamnagar,Jamnagar,India,Gujarat,https://www.inaturalist.org/projects/city-nature-challenge-2026-jamnagar,city-nature-challenge-2026-jamnagar,280002
Bhavnagar,Bhavnagar,India,Gujarat,https://www.inaturalist.org/projects/city-nature-challenge-2026-bhavnagar-district,city-nature-challenge-2026-bhavnagar-district,279718
Amreli,Amreli,India,Gujarat,https://www.inaturalist.org/projects/city-nature-challenge-2026-amreli,city-nature-challenge-2026-amreli,279908
Chhota Udaipur,Chhota Udaipur,India,Gujarat,https://www.inaturalist.org/projects/city-nature-challenge-2026-chhotta-udaipur,city-nature-challenge-2026-chhotta-udaipur,279901
Surendranagar,Surendranagar,India,Gujarat,https://www.inaturalist.org/projects/city-nature-challenge-2026-surendranagar,city-nature-challenge-2026-surendranagar,279555
Vadodara,Vadodara,India,Gujarat,https://www.inaturalist.org/projects/city-nature-challenge-2026-vadodara-gujarat,city-nature-challenge-2026-vadodara-gujarat,279577
Panchamahal,Panchamahal,India,Gujarat,https://www.inaturalist.org/projects/city-nature-challenge-2026-panchmahal,city-nature-challenge-2026-panchmahal,279703
Gurugram,Gurugram,India,Haryana,https://www.inaturalist.org/projects/city-nature-challenge-2026-gurugram,city-nature-challenge-2026-gurugram,279705
